track,axis_id,scenario,run_id,seed,estimator,estimate,ci_lo,ci_hi,hyperparam_value,incumbent_mean_r,ess_ratio_raw,max_weight_raw,support_proxy,gate_v1,mean_w,mean_w_state,harmonic_worst_t,harmonic_state,placebo_value,placebo_state,disagreement,disagreement_state,dr_correction,nc_covariate,lam_star_flip,lam_star_censored,lam_direction,protocol_verdict,decision,fragile
practitioner,18,as_recorded_g0.0,as_recorded-g0.0-1000,1000,ips,0.7205525468101174,0.7041257538382888,0.7349633773488,,0.599936425877456,0.8201240283859388,2.754669514724757,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811233,pass,0.0313599157638884,pass,0.010018313367060369,0.002711464011711361,1.3136620914248875,False,above,trust,go,True
practitioner,18,as_recorded_g0.0,as_recorded-g0.0-1000,1000,snips,0.7224472703288193,0.7100771454411835,0.7340391136973339,,0.599936425877456,0.8201240283859388,2.754669514724757,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811233,pass,0.0313599157638884,pass,0.010018313367060369,0.002711464011711361,1.3136620914248875,False,above,trust,go,True
practitioner,18,as_recorded_g0.0,as_recorded-g0.0-1000,1000,clipped_ips,0.6997913847874564,0.6838396238273454,0.7135400224736826,1.6055857719759001,0.599936425877456,0.8201240283859388,2.754669514724757,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811233,pass,0.0313599157638884,pass,0.010018313367060369,0.002711464011711361,1.3136620914248875,False,above,trust,go,True
practitioner,18,as_recorded_g0.0,as_recorded-g0.0-1000,1000,dm,0.7140989144857544,0.7115097051754,0.7165832096180682,,0.599936425877456,0.8201240283859388,2.754669514724757,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811233,pass,0.0313599157638884,pass,0.010018313367060369,0.002711464011711361,1.3136620914248875,False,above,trust,go,True
practitioner,18,as_recorded_g0.0,as_recorded-g0.0-1000,1000,dr,0.7241172278528147,0.7125786694717828,0.7361996625846703,,0.599936425877456,0.8201240283859388,2.754669514724757,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811233,pass,0.0313599157638884,pass,0.010018313367060369,0.002711464011711361,1.3136620914248875,False,above,trust,go,True
practitioner,18,as_recorded_g0.0,as_recorded-g0.0-1000,1000,switch_dr,0.7240948266564035,0.7139217566129449,0.735142925527064,1.7684260556785982,0.599936425877456,0.8201240283859388,2.754669514724757,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811233,pass,0.0313599157638884,pass,0.010018313367060369,0.002711464011711361,1.3136620914248875,False,above,trust,go,True
practitioner,18,as_recorded_g0.0,as_recorded-g0.0-1000,1000,dros,0.7186490414215265,0.7111673397396379,0.7261372463230106,2.577905671171447,0.599936425877456,0.8201240283859388,2.754669514724757,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811233,pass,0.0313599157638884,pass,0.010018313367060369,0.002711464011711361,1.3136620914248875,False,above,trust,go,True
practitioner,18,calibrated_g0.0,calibrated-g0.0-1000,1000,ips,0.7205525468101173,0.7041257538382888,0.7349633773488001,,0.599936425877456,0.8201240283859388,2.754669514724755,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811155,pass,0.0313599157638884,pass,0.010018313367060367,0.0027114640117113682,1.3136620914248873,False,above,trust,go,True
practitioner,18,calibrated_g0.0,calibrated-g0.0-1000,1000,snips,0.7224472703288193,0.7100771454411835,0.7340391136973339,,0.599936425877456,0.8201240283859388,2.754669514724755,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811155,pass,0.0313599157638884,pass,0.010018313367060367,0.0027114640117113682,1.3136620914248873,False,above,trust,go,True
practitioner,18,calibrated_g0.0,calibrated-g0.0-1000,1000,clipped_ips,0.6997913847874564,0.6838396238273454,0.7135400224736826,1.6055857719758997,0.599936425877456,0.8201240283859388,2.754669514724755,0.0,trust,0.9973773538962373,pass,0.9082684924903424,pass,0.0020880314851811155,pass,0.0313599157638884,pass,0.010018313367060367,0.0027114640117113682,1.3136620914248873,False,above,trust,go,True
