seed,gamma,candidate,lam,lo,hi
1002,0.5,3.0,4.362030930661031,0.010789887761114971,1.4032725586103054
1002,0.5,3.0,4.756828460010884,-0.028422998118490653,1.44106035706413
1002,0.5,3.0,5.187358218604039,-0.06719908628314794,1.4784117399332504
1002,0.5,3.0,5.656854249492381,-0.1056138526787234,1.515562472512418
1002,0.5,3.0,6.168843301631764,-0.1437654914728629,1.5525086697564265
1002,0.5,3.0,6.727171322029717,-0.1818663670058155,1.5892887622200473
1002,0.5,3.0,7.336032345637371,-0.21974839909056706,1.6258003107952201
1002,0.5,3.0,8.0,-0.2570759610115469,1.6620664511423624
1002,0.5,5.0,1.0,0.7827675028437031,0.7827675028437032
1002,0.5,5.0,1.0905077326652577,0.7418240651277875,0.8236486837986517
1002,0.5,5.0,1.189207115002721,0.700822138098358,0.8644379559753614
1002,0.5,5.0,1.2968395546510096,0.6598078624000452,0.90509297556624
1002,0.5,5.0,1.4142135623730951,0.6188160660220315,0.9456360146541285
1002,0.5,5.0,1.5422108254079407,0.5778724529503394,0.9860639643572672
1002,0.5,5.0,1.681792830507429,0.5369567407552656,1.0263054069446242
1002,0.5,5.0,1.8340080864093424,0.49612846622063445,1.0663816514841717
1002,0.5,5.0,2.0,0.45546375472070133,1.1062389887162734
1002,0.5,5.0,2.1810154653305154,0.4150565730741283,1.1459087771222145
1002,0.5,5.0,2.378414230005442,0.3748178636564083,1.1853098745464143
1002,0.5,5.0,2.5936791093020193,0.3346694831801614,1.2245111551989636
1002,0.5,5.0,2.82842712474619,0.2948131664844069,1.263367507533874
1002,0.5,5.0,3.0844216508158815,0.2550411865166995,1.301835174855377
1002,0.5,5.0,3.363585661014858,0.2154706326555697,1.3400160939117662
1002,0.5,5.0,3.668016172818685,0.17621638224125533,1.3779883006534452
1002,0.5,5.0,4.0,0.1373772218166301,1.415686681395064
1002,0.5,5.0,4.362030930661031,0.09893540694187017,1.4530523376702424
1002,0.5,5.0,4.756828460010884,0.060809914825664294,1.4900800232910343
1002,0.5,5.0,5.187358218604039,0.023091386266012842,1.5269502183577646
