axis_id,knob_name,knob_value,seed,estimator,variant,hyperparam_value,estimate,v_true,ess_ratio_raw,max_weight_raw,support_proxy,ess_ratio_used
01,n,250,1000,dm,,nan,0.6936918422399057,0.7153918288961995,0.843036635872129,2.1889223581635027,0.0,nan
01,n,250,1000,ips,,nan,0.7444418654040909,0.7153918288961995,0.843036635872129,2.1889223581635027,0.0,0.843036635872129
01,n,250,1000,snips,,nan,0.7407506724699462,0.7153918288961995,0.843036635872129,2.1889223581635027,0.0,0.843036635872129
01,n,250,1000,clipped_ips,,1.5296160530868717,0.7178567124244264,0.7153918288961995,0.843036635872129,2.1889223581635027,0.0,0.8614456479841518
01,n,250,1000,dr,,nan,0.7384673409286571,0.7153918288961995,0.843036635872129,2.1889223581635027,0.0,0.843036635872129
01,n,250,1000,switch_dr,,1.6639718824735141,0.7165780444907834,0.7153918288961995,0.843036635872129,2.1889223581635027,0.0,0.8128669398053638
01,n,250,1000,dros,,2.3397252698610593,0.7121595822193333,0.7153918288961995,0.843036635872129,2.1889223581635027,0.0,0.9480157197763177
01,n,250,1001,dm,,nan,0.6959045473698436,0.7153918288961995,0.8342817407249522,2.1117123400722164,0.0,nan
01,n,250,1001,ips,,nan,0.7537670502232008,0.7153918288961995,0.8342817407249522,2.1117123400722164,0.0,0.8342817407249522
01,n,250,1001,snips,,nan,0.7281301302884233,0.7153918288961995,0.8342817407249522,2.1117123400722164,0.0,0.8342817407249522
01,n,250,1001,clipped_ips,,1.6365309864823936,0.7367788355922276,0.7153918288961995,0.8342817407249522,2.1117123400722164,0.0,0.8488397913172575
01,n,250,1001,dr,,nan,0.7142440657703467,0.7153918288961995,0.8342817407249522,2.1117123400722164,0.0,0.8342817407249522
01,n,250,1001,switch_dr,,1.824007276453097,0.7106646966098898,0.7153918288961995,0.8342817407249522,2.1117123400722164,0.0,0.8016256544451607
01,n,250,1001,dros,,2.678233669717036,0.705176581056656,0.7153918288961995,0.8342817407249522,2.1117123400722164,0.0,0.941946064839007
01,n,250,1002,dm,,nan,0.6953993153929273,0.7153918288961995,0.8382216003490685,2.3678517549181004,0.0,nan
01,n,250,1002,ips,,nan,0.7386787256629113,0.7153918288961995,0.8382216003490685,2.3678517549181004,0.0,0.8382216003490685
01,n,250,1002,snips,,nan,0.7297370084411274,0.7153918288961995,0.8382216003490685,2.3678517549181004,0.0,0.8382216003490685
01,n,250,1002,clipped_ips,,1.6037772179660998,0.7251623752610649,0.7153918288961995,0.8382216003490685,2.3678517549181004,0.0,0.8532489753476871
