track,axis_id,scenario,run_id,seed,estimator,estimate,ci_lo,ci_hi,hyperparam_value,incumbent_mean_r,ess_ratio_raw,max_weight_raw,support_proxy,gate_v1,mean_w,mean_w_state,harmonic_worst_t,harmonic_state,placebo_value,placebo_state,disagreement,disagreement_state,dr_correction,nc_covariate,lam_star_flip,lam_star_censored,lam_direction,protocol_verdict,decision,fragile
practitioner,19,low_overlap_b8,low_overlap-b8-1029,1029,dr,0.7510819516132902,0.7194202884682083,0.7768583242264633,,0.837111012100497,0.24951211320985284,60.43132494038854,0.0,trust,1.0196639727170447,pass,1.46283418014695,pass,-0.001242418936245797,pass,0.08090831181137019,pass,0.06318660927922333,0.017033954907026323,1.225120315856079,False,below,trust,no_go,True
practitioner,19,low_overlap_b8,low_overlap-b8-1029,1029,switch_dr,0.8101256138421196,0.7993590627658038,0.8208238789351575,2.1118747636650075,0.837111012100497,0.24951211320985284,60.43132494038854,0.0,trust,1.0196639727170447,pass,1.46283418014695,pass,-0.001242418936245797,pass,0.08090831181137019,pass,0.06318660927922333,0.017033954907026323,1.225120315856079,False,below,trust,no_go,True
practitioner,19,low_overlap_b8,low_overlap-b8-1029,1029,dros,0.812623468607953,0.8043651030192892,0.8210471244571586,2.658174437204101,0.837111012100497,0.24951211320985284,60.43132494038854,0.0,trust,1.0196639727170447,pass,1.46283418014695,pass,-0.001242418936245797,pass,0.08090831181137019,pass,0.06318660927922333,0.017033954907026323,1.225120315856079,False,below,trust,no_go,True
practitioner,19,low_overlap_b-2,low_overlap-b-2-1030,1030,ips,0.3710826726638765,0.31561688065237925,0.42929440135123476,,0.8290501527677075,0.016793730888796633,331.71906565825685,0.0,distrust,0.817226426075633,fail,0.6191477992039056,fail,0.008790544310489694,pass,0.4587027217415018,pass,0.10381098810182054,0.10023162149350552,2.2555983485889213,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1030,1030,snips,0.4540757136866416,0.35081178915467254,0.5522782900337905,,0.8290501527677075,0.016793730888796633,331.71906565825685,0.0,distrust,0.817226426075633,fail,0.6191477992039056,fail,0.008790544310489694,pass,0.4587027217415018,pass,0.10381098810182054,0.10023162149350552,2.2555983485889213,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1030,1030,clipped_ips,0.2457899479418642,0.23852127269673096,0.25272571502303864,1.0595704673824062,0.8290501527677075,0.016793730888796633,331.71906565825685,0.0,distrust,0.817226426075633,fail,0.6191477992039056,fail,0.008790544310489694,pass,0.4587027217415018,pass,0.10381098810182054,0.10023162149350552,2.2555983485889213,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1030,1030,dm,0.5608898514097536,0.5579844951280172,0.5634160164733797,,0.8290501527677075,0.016793730888796633,331.71906565825685,0.0,distrust,0.817226426075633,fail,0.6191477992039056,fail,0.008790544310489694,pass,0.4587027217415018,pass,0.10381098810182054,0.10023162149350552,2.2555983485889213,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1030,1030,dr,0.457078863307933,0.3847208316369961,0.5139030532407158,,0.8290501527677075,0.016793730888796633,331.71906565825685,0.0,distrust,0.817226426075633,fail,0.6191477992039056,fail,0.008790544310489694,pass,0.4587027217415018,pass,0.10381098810182054,0.10023162149350552,2.2555983485889213,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1030,1030,switch_dr,0.5620288976242525,0.5558209704724317,0.5677612097267505,2.134673953284578,0.8290501527677075,0.016793730888796633,331.71906565825685,0.0,distrust,0.817226426075633,fail,0.6191477992039056,fail,0.008790544310489694,pass,0.4587027217415018,pass,0.10381098810182054,0.10023162149350552,2.2555983485889213,False,below,ab_fallback,ab_test,False
practitioner,19,low_overlap_b-2,low_overlap-b-2-1030,1030,dros,0.5619103841829184,0.5577793567183107,0.5658926996323058,1.1226895753489707,0.8290501527677075,0.016793730888796633,331.71906565825685,0.0,distrust,0.817226426075633,fail,0.6191477992039056,fail,0.008790544310489694,pass,0.4587027217415018,pass,0.10381098810182054,0.10023162149350552,2.2555983485889213,False,below,ab_fallback,ab_test,False
