axis_id,knob_name,knob_value,seed,estimator,variant,hyperparam_value,estimate,v_true,ess_ratio_raw,max_weight_raw,support_proxy,ess_ratio_used
07,hyperparam_draw,11.978608262841847,1000,clipped_ips,random,11.978608262841847,0.7193480663069501,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4443423565872405
07,hyperparam_draw,0.9198814436195814,1000,clipped_ips,random,0.9198814436195814,0.58814981760936,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9463165100865892
07,hyperparam_draw,51.68137931294556,1000,clipped_ips,random,51.68137931294556,0.7238951860575552,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.30170589664025443
07,hyperparam_draw,45.1691880837645,1000,clipped_ips,random,45.1691880837645,0.7243697393925238,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.307191815759523
07,hyperparam_draw,83.59086381336078,1000,clipped_ips,random,83.59086381336078,0.7230763381321845,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,6.419358277742264,1000,clipped_ips,random,6.419358277742264,0.7109609262003938,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5499065746409133
07,hyperparam_draw,26.373150126180064,1000,clipped_ips,random,26.373150126180064,0.7237801889434214,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3565934552917821
07,hyperparam_draw,0.8680676546274388,1000,clipped_ips,random,0.8680676546274388,0.5782770467620776,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9543592111674656
07,hyperparam_draw,11.259089187820281,1000,clipped_ips,random,11.259089187820281,0.7188112708861472,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4535539998258805
07,hyperparam_draw,1.8700303048816542,1000,clipped_ips,random,1.8700303048816542,0.6637116667460307,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8136816713231135
07,hyperparam_draw,2.4596480157215814,1000,clipped_ips,random,2.4596480157215814,0.6801794627588369,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7545175319310572
07,hyperparam_draw,36.593678489363484,1000,clipped_ips,random,36.593678489363484,0.7243721739258031,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3255779592583814
07,hyperparam_draw,0.7561452621255157,1000,clipped_ips,random,0.7561452621255157,0.549469660733593,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9715352625201936
07,hyperparam_draw,39.22097703783516,1000,clipped_ips,random,39.22097703783516,0.724471950936711,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.31816921021989003
07,hyperparam_draw,41.34531067921876,1000,clipped_ips,random,41.34531067921876,0.7244927789084863,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.31340518190719846
07,hyperparam_draw,48.34575702468608,1000,clipped_ips,random,48.34575702468608,0.7241382579553821,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.30458823632023385
07,hyperparam_draw,0.9576241625079751,1000,clipped_ips,random,0.9576241625079751,0.5943911619496767,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9404825802094908
07,hyperparam_draw,1.493790419068303,1000,clipped_ips,random,1.493790419068303,0.6460740486559194,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8607836222651664
07,hyperparam_draw,1.0795674856510513,1000,clipped_ips,random,1.0795674856510513,0.6111179518444688,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9215004230446823
07,hyperparam_draw,46.11472319457038,1000,clipped_ips,random,46.11472319457038,0.7243008368028467,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.30643178671878474
07,hyperparam_draw,49.52817217536694,1000,clipped_ips,random,49.52817217536694,0.7240520935549022,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.30358338208221314
07,hyperparam_draw,0.8913435937268414,1000,clipped_ips,random,0.8913435937268414,0.5829167015228448,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9507486431137818
07,hyperparam_draw,3.0239818713252533,1000,clipped_ips,random,3.0239818713252533,0.6899195646999841,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7087845820966927
07,hyperparam_draw,45.59432018265723,1000,clipped_ips,random,45.59432018265723,0.7243387593662575,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.30685168662007284
07,hyperparam_draw,33.25048000265486,1000,clipped_ips,random,33.25048000265486,0.7242311849432823,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.33501427121715593
07,hyperparam_draw,5.754274588625287,1000,clipped_ips,random,5.754274588625287,0.7086623570267545,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5729930634055556
07,hyperparam_draw,32.67296859289672,1000,clipped_ips,random,32.67296859289672,0.7242068301984534,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3366012594443348
07,hyperparam_draw,97.59837280806822,1000,clipped_ips,random,97.59837280806822,0.7230763381321845,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,9.588056168688267,1000,clipped_ips,random,9.588056168688267,0.7172428237321877,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.47793465902760807
07,hyperparam_draw,42.76484561424289,1000,clipped_ips,random,42.76484561424289,0.7245066967003928,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.31016075410142224
07,hyperparam_draw,50.235189103392415,1000,clipped_ips,random,50.235189103392415,0.724000572150007,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3029735893940168
07,hyperparam_draw,1.7836154094771868,1000,clipped_ips,random,1.7836154094771868,0.6603923956453817,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8237690395094116
07,hyperparam_draw,5.83103853097196,1000,clipped_ips,random,5.83103853097196,0.7089494039263496,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.570231288632568
07,hyperparam_draw,109.60330564814537,1000,clipped_ips,random,109.60330564814537,0.7230763381321845,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,10.915797644987375,1000,clipped_ips,random,10.915797644987375,0.7185402031475626,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4581282718981941
07,hyperparam_draw,11.527260769533576,1000,clipped_ips,random,11.527260769533576,0.7190150179711621,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.45010260315340367
07,hyperparam_draw,52.768741615014015,1000,clipped_ips,random,52.768741615014015,0.7238159483035326,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.30073513666083773
07,hyperparam_draw,44.19294856543433,1000,clipped_ips,random,44.19294856543433,0.7244408794593381,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.30796287619499313
07,hyperparam_draw,23.99158542870671,1000,clipped_ips,random,23.99158542870671,0.7235501460183119,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3651388085073663
07,hyperparam_draw,1.7896391678045682,1000,clipped_ips,random,1.7896391678045682,0.6606350822168997,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8230526453627602
07,hyperparam_draw,1.9119609291863375,1000,clipped_ips,random,1.9119609291863375,0.665192405086054,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8089484750816754
07,hyperparam_draw,1.459248101870668,1000,clipped_ips,random,1.459248101870668,0.6439801153172663,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8654766212577095
07,hyperparam_draw,1.2411497595723193,1000,clipped_ips,random,1.2411497595723193,0.6277735307763184,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8967768411463789
07,hyperparam_draw,8.66434113732362,1000,clipped_ips,random,8.66434113732362,0.71591305156719,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4943971955494724
07,hyperparam_draw,5.285180145126105,1000,clipped_ips,random,5.285180145126105,0.7067359305304867,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.591020043515226
07,hyperparam_draw,5.58403153278757,1000,clipped_ips,random,5.58403153278757,0.7080208018232279,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5792277675033632
07,hyperparam_draw,78.16496811711532,1000,clipped_ips,random,78.16496811711532,0.7230763381321845,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,5.776230374936727,1000,clipped_ips,random,5.776230374936727,0.7087450162735986,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5722018623200426
07,hyperparam_draw,20.996172955500587,1000,clipped_ips,random,20.996172955500587,0.7232037496873039,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.37677867838179163
07,hyperparam_draw,25.013488528500748,1000,clipped_ips,random,25.013488528500748,0.7236488548959269,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.36152766397365665
07,hyperparam_draw,0.7322807675783569,1000,clipped_ips,random,0.7322807675783569,0.5415231427534092,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9750658812219574
07,hyperparam_draw,40.30640727935097,1000,clipped_ips,random,40.30640727935097,0.7244825930081794,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3157495561627366
07,hyperparam_draw,3.035573287692924,1000,clipped_ips,random,3.035573287692924,0.6900822470833665,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7079373700656448
07,hyperparam_draw,3.028400500033156,1000,clipped_ips,random,3.028400500033156,0.6899818095598054,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7084611783165253
07,hyperparam_draw,3.4521579612626114,1000,clipped_ips,random,3.4521579612626114,0.6949416070551834,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.6803347207932158
07,hyperparam_draw,10.296177258678236,1000,clipped_ips,random,10.296177258678236,0.7179763755644092,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4669263286266376
07,hyperparam_draw,4.06394278180254,1000,clipped_ips,random,4.06394278180254,0.7000611886912668,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.6456758702419167
07,hyperparam_draw,0.8855945229145282,1000,clipped_ips,random,0.8855945229145282,0.5818072131211673,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.9516397552883882
07,hyperparam_draw,18.05418371316491,1000,clipped_ips,random,18.05418371316491,0.7225386548144433,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.39040914667367993
07,hyperparam_draw,82.97251282586579,1000,clipped_ips,random,82.97251282586579,0.7230763381321845,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,41.80391593135686,1000,switch_dr,random,41.80391593135686,0.7251557549681488,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.36479376079524994
07,hyperparam_draw,17.90684937913278,1000,switch_dr,random,17.90684937913278,0.7228207057154985,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.42837094225544053
07,hyperparam_draw,1.0509021892235577,1000,switch_dr,random,1.0509021892235577,0.7175991843195807,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7655836720134127
07,hyperparam_draw,2.6989860151084524,1000,switch_dr,random,2.6989860151084524,0.7237046521384322,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7814816680477041
07,hyperparam_draw,90.21756012088231,1000,switch_dr,random,90.21756012088231,0.7221997621283738,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,116.48578661678054,1000,switch_dr,random,116.48578661678054,0.7221997621283738,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,113.45278764105406,1000,switch_dr,random,113.45278764105406,0.7221997621283738,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,7.0817023445939915,1000,switch_dr,random,7.0817023445939915,0.7234519569749706,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.6162319572014904
07,hyperparam_draw,2.877806248544158,1000,switch_dr,random,2.877806248544158,0.723392226379429,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7718507132855921
07,hyperparam_draw,31.28368309681625,1000,switch_dr,random,31.28368309681625,0.7244609127961297,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3838087910622576
07,hyperparam_draw,0.7172486146932683,1000,switch_dr,random,0.7172486146932683,0.7067371680000998,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5204920408592192
07,hyperparam_draw,1.2280331930045094,1000,switch_dr,random,1.2280331930045094,0.7193772779255827,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7960104949617239
07,hyperparam_draw,7.416595353795783,1000,switch_dr,random,7.416595353795783,0.7233048539221621,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.6073260105704422
07,hyperparam_draw,1.7303549935636624,1000,switch_dr,random,1.7303549935636624,0.7226034668550795,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8146935458494526
07,hyperparam_draw,14.007272000067562,1000,switch_dr,random,14.007272000067562,0.7224196068418681,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4974377535228582
07,hyperparam_draw,40.397893433899995,1000,switch_dr,random,40.397893433899995,0.7251557549681488,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.36479376079524994
07,hyperparam_draw,38.239580716704275,1000,switch_dr,random,38.239580716704275,0.7244609127961297,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3838087910622576
07,hyperparam_draw,0.7045749205146097,1000,switch_dr,random,0.7045749205146097,0.7065435618662183,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5011912738854424
07,hyperparam_draw,7.2172157527975935,1000,switch_dr,random,7.2172157527975935,0.7232908774759135,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.614793666994235
07,hyperparam_draw,47.37500578428544,1000,switch_dr,random,47.37500578428544,0.7273123300610931,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.32492422635521145
07,hyperparam_draw,0.8466339696141345,1000,switch_dr,random,0.8466339696141345,0.7137159918797807,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.6670966142040029
07,hyperparam_draw,15.290459171651857,1000,switch_dr,random,15.290459171651857,0.7227187095620332,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4691206564398576
07,hyperparam_draw,4.570220619598709,1000,switch_dr,random,4.570220619598709,0.7248841997929403,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.699038996012634
07,hyperparam_draw,12.373356160422638,1000,switch_dr,random,12.373356160422638,0.7222491081850592,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5169745472109807
07,hyperparam_draw,2.5799906743082235,1000,switch_dr,random,2.5799906743082235,0.7238732706566162,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7863959585044841
07,hyperparam_draw,1.810688413565764,1000,switch_dr,random,1.810688413565764,0.7228315834193163,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8134380637587639
07,hyperparam_draw,13.026013008270144,1000,switch_dr,random,13.026013008270144,0.7222491081850592,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5169745472109807
07,hyperparam_draw,2.901624909722163,1000,switch_dr,random,2.901624909722163,0.7237790906457253,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.770385261740378
07,hyperparam_draw,2.6279353412994064,1000,switch_dr,random,2.6279353412994064,0.7233079917986392,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7842235230526432
07,hyperparam_draw,0.767757312592058,1000,switch_dr,random,0.767757312592058,0.7104435912550445,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5867467265273277
07,hyperparam_draw,11.769648966435128,1000,switch_dr,random,11.769648966435128,0.7238140832322459,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.5200617290561818
07,hyperparam_draw,26.193741293738196,1000,switch_dr,random,26.193741293738196,0.7238017140630014,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4071933930727552
07,hyperparam_draw,5.219998118857841,1000,switch_dr,random,5.219998118857841,0.7250490042333814,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.6812893623739049
07,hyperparam_draw,2.8925165062597515,1000,switch_dr,random,2.8925165062597515,0.723580863403871,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7706305634299617
07,hyperparam_draw,1.0194395549052362,1000,switch_dr,random,1.0194395549052362,0.7172783412368433,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.7567236065189897
07,hyperparam_draw,0.8829858164671681,1000,switch_dr,random,0.8829858164671681,0.7147605423834573,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.6947765541879461
07,hyperparam_draw,2.0191832468229842,1000,switch_dr,random,2.0191832468229842,0.722240397676417,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.8078330739376743
07,hyperparam_draw,14.43236771922047,1000,switch_dr,random,14.43236771922047,0.723775123296662,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.48553116886838
07,hyperparam_draw,24.584168885913844,1000,switch_dr,random,24.584168885913844,0.7238017140630014,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4071933930727552
07,hyperparam_draw,64.34005101901688,1000,switch_dr,random,64.34005101901688,0.7221997621283738,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.2910133871595229
07,hyperparam_draw,25.3115925326843,1000,switch_dr,random,25.3115925326843,0.7238017140630014,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.4071933930727552
07,hyperparam_draw,31.868217971441062,1000,switch_dr,random,31.868217971441062,0.7244609127961297,0.7153918288961995,0.2910133871595229,62.91824961749137,0.0,0.3838087910622576
