axis_id,scenario,run_id,seed,estimator,truth_kind,v_true,v_true_lo,v_true_hi,estimate,ci_lo,ci_hi,rel_err,large_err,ci_covers_truth,protocol_verdict,decision
17,clean,clean-1000,1000,ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7205525468101174,0.7041257538382888,0.7349633773488,0.007213834021392943,False,True,trust,go
17,clean,clean-1000,1000,snips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7224472703288193,0.7100771454411835,0.7340391136973339,0.009862345567331803,False,True,trust,go
17,clean,clean-1000,1000,clipped_ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.6997913847874564,0.6838396238273454,0.7135400224736826,0.021806852522782482,False,False,trust,go
17,clean,clean-1000,1000,dm,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7140989144857544,0.7115097051754,0.7165832096180682,0.0018072814899772883,False,True,trust,go
17,clean,clean-1000,1000,dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7241172278528147,0.7125786694717828,0.7361996625846703,0.012196671256474896,False,True,trust,go
17,clean,clean-1000,1000,switch_dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7240948266564035,0.7139217566129449,0.735142925527064,0.012165358071858508,False,True,trust,go
17,clean,clean-1000,1000,dros,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7186490414215265,0.7111673397396379,0.7261372463230106,0.004553046867131156,False,True,trust,go
17,clean,clean-1001,1001,ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7197675049804101,0.7048016828943653,0.7355215900914163,0.006116474786917824,False,True,trust,go
17,clean,clean-1001,1001,snips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7141665176280945,0.7025117643888954,0.7257605360748735,0.0017127834266650217,False,True,trust,go
17,clean,clean-1001,1001,clipped_ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.6994486835701762,0.6849486411124418,0.7143508386457049,0.022285892404757316,False,False,trust,go
17,clean,clean-1001,1001,dm,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7004286630212546,0.69753647221424,0.7030972682064935,0.020916042468687373,False,False,trust,go
17,clean,clean-1001,1001,dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7103355117067401,0.6992104338538102,0.7221652353259924,0.00706789899635961,False,True,trust,go
17,clean,clean-1001,1001,switch_dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7095311662925229,0.6984555693874623,0.7199400675756176,0.008192241463980893,False,True,trust,go
17,clean,clean-1001,1001,dros,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7043413549986216,0.6971218646544519,0.7116422054431372,0.015446743240872592,False,False,trust,go
17,clean,clean-1002,1002,ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7257933250708798,0.7110367334638203,0.7410463188694368,0.014539579227133656,False,True,trust,go
17,clean,clean-1002,1002,snips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7240383146714857,0.7120679209379128,0.7348489045240632,0.012086363620656942,False,True,trust,go
17,clean,clean-1002,1002,clipped_ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7061735794853418,0.6915481867976345,0.7206325556137444,0.012885595052267818,False,True,trust,go
17,clean,clean-1002,1002,dm,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7117978445483927,0.709145746472956,0.7139807819290138,0.005023798431346427,False,False,trust,go
17,clean,clean-1002,1002,dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7218904893858031,0.7107784804379267,0.7329238377741477,0.009084057473274006,False,True,trust,go
17,clean,clean-1002,1002,switch_dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7225259547015258,0.7118820062632123,0.7314653586174965,0.009972333366364862,False,True,trust,go
17,clean,clean-1002,1002,dros,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7158615666306656,0.708846350281438,0.7221240597735241,0.0006566160186521809,False,True,trust,go
17,clean,clean-1003,1003,ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.716858807270425,0.7010167855739757,0.734229897141327,0.002050594254744199,False,True,trust,go
17,clean,clean-1003,1003,snips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7176488613431843,0.7054519087568479,0.7306701565819923,0.0031549597798276176,False,True,trust,go
17,clean,clean-1003,1003,clipped_ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.6973353836893097,0.6827765482543189,0.713386730171977,0.025239937720213573,False,False,trust,go
17,clean,clean-1003,1003,dm,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7041437093470302,0.7016348077033414,0.7068874712582683,0.015723019322885397,False,False,trust,go
17,clean,clean-1003,1003,dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7171495445728111,0.705706590796355,0.728296454974148,0.0024569971386501346,False,True,trust,go
17,clean,clean-1003,1003,switch_dr,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7169246353703045,0.7056659681294174,0.7267296271591782,0.002142611100926392,False,True,trust,go
17,clean,clean-1003,1003,dros,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7089680499020818,0.7017001282969808,0.7158582493760004,0.008979385470517692,False,True,trust,go
17,clean,clean-1004,1004,ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7131351989004544,0.6974137358571552,0.7272011682023412,0.0031543972192509904,False,True,distrust,ab_test
17,clean,clean-1004,1004,snips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.7182701601835201,0.7056856264585187,0.7294203963204686,0.004023433272590898,False,True,distrust,ab_test
17,clean,clean-1004,1004,clipped_ips,exact_synthetic,0.7153918288961995,0.7153918288961995,0.7153918288961995,0.692978445816759,0.6777140003032736,0.7062604679125132,0.03133021957215072,False,False,distrust,ab_test
