scenario,estimator,gate_form,seed,stat_ctr,stat_cvr,stat_rev,pass_ctr,pass_rev,pass_hhi,deploy_ope,deploy_full,true_pass_ctr,true_pass_rev,true_pass_hhi,true_deploy_ope,true_deploy_full,err_ctr,err_rev,err_hhi,err_ope,err_full,false_go_full,false_stop_full,ess_ratio_raw,max_weight_raw
s1_relevance,ips,comparative,1034,0.008156862943863662,0.0015477920644652605,0.0008806181524520602,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.694471084990716,2.8613755369462552
s1_relevance,ips,absolute,1034,0.055756862943863665,0.009447792064465261,0.007276840351943892,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,0.694471084990716,2.8613755369462552
s1_relevance,snips,comparative,1034,0.008546860165602854,0.0016138756362835075,0.0009315167749795687,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.694471084990716,2.8613755369462552
s1_relevance,snips,absolute,1034,0.05614686016560286,0.009513875636283508,0.007327738974471401,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,0.694471084990716,2.8613755369462552
s1_relevance,ips,comparative,1035,0.007225000525358474,0.0009163184434151442,0.001817840573705017,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6974480309539218,2.8961841606531173
s1_relevance,ips,absolute,1035,0.055025000525358476,0.010016318443415145,0.00999035977122239,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6974480309539218,2.8961841606531173
s1_relevance,snips,comparative,1035,0.007510024328761682,0.0009682019354929714,0.0018695896025496036,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6974480309539218,2.8961841606531173
s1_relevance,snips,absolute,1035,0.055310024328761684,0.010068201935492972,0.010042108800066977,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6974480309539218,2.8961841606531173
s1_relevance,ips,comparative,1036,0.009363155268971073,0.003126455530685069,0.002263625827181653,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.697938670746285,2.924815710818269
s1_relevance,ips,absolute,1036,0.06046315526897107,0.01192645553068507,0.01065792537868709,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.697938670746285,2.924815710818269
s1_relevance,snips,comparative,1036,0.009307867620558442,0.003115549952283544,0.002253880195672289,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.697938670746285,2.924815710818269
s1_relevance,snips,absolute,1036,0.06040786762055844,0.011915549952283545,0.010648179747177727,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.697938670746285,2.924815710818269
s1_relevance,ips,comparative,1037,0.007666384077058629,0.0012027470667602229,0.0005906945799334529,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.69771477976547,2.914215275054102
s1_relevance,ips,absolute,1037,0.05486638407705863,0.009902747066760222,0.007606740965514777,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,0.69771477976547,2.914215275054102
s1_relevance,snips,comparative,1037,0.007521126055450411,0.0011765296757000818,0.0005705558344680142,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.69771477976547,2.914215275054102
s1_relevance,snips,absolute,1037,0.05472112605545041,0.009876529675700081,0.007586602220049339,True,False,True,False,False,True,True,True,True,True,False,True,False,True,True,False,True,0.69771477976547,2.914215275054102
s1_relevance,ips,comparative,1038,0.007201602201431061,0.002052487424204434,0.0010488091088455866,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6981915306162945,2.906615070006301
s1_relevance,ips,absolute,1038,0.05900160220143106,0.012552487424204435,0.00917624863862953,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6981915306162945,2.906615070006301
s1_relevance,snips,comparative,1038,0.007226580642165005,0.0020578015436773026,0.001052693891194334,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6981915306162945,2.906615070006301
s1_relevance,snips,absolute,1038,0.059026580642165004,0.012557801543677303,0.009180133420978277,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6981915306162945,2.906615070006301
s1_relevance,ips,comparative,1039,0.009230252034460526,0.0011332040045352234,0.00011588466649336323,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6960831301392666,2.9306309764283056
s1_relevance,ips,absolute,1039,0.060330252034460526,0.010233204004535224,0.007846625035015724,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6960831301392666,2.9306309764283056
s1_relevance,snips,comparative,1039,0.009449826090301892,0.0011704481073154423,0.0001444427319000968,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6960831301392666,2.9306309764283056
s1_relevance,snips,absolute,1039,0.06054982609030189,0.010270448107315443,0.007875183100422458,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,0.6960831301392666,2.9306309764283056
s2_price_tilt,ips,comparative,1000,0.012169009051747753,0.0035775375688256103,-0.002739547138984345,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4554119146680414,4.36871986955859
s2_price_tilt,ips,absolute,1000,0.059669009051747754,0.01247753756882561,0.0037278404966587103,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4554119146680414,4.36871986955859
s2_price_tilt,snips,comparative,1000,0.012206970729642247,0.003585475831411696,-0.0027371754709706615,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4554119146680414,4.36871986955859
s2_price_tilt,snips,absolute,1000,0.05970697072964225,0.012485475831411696,0.003730212164672394,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4554119146680414,4.36871986955859
s2_price_tilt,ips,comparative,1001,0.004944870292319138,0.0033814799197109616,-0.002866702968411709,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45226688025158657,4.421909493767332
s2_price_tilt,ips,absolute,1001,0.05564487029231914,0.011881479919710962,0.004299870299103784,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45226688025158657,4.421909493767332
s2_price_tilt,snips,comparative,1001,0.006004628829154854,0.0036077631280104668,-0.002784811785400172,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45226688025158657,4.421909493767332
s2_price_tilt,snips,absolute,1001,0.056704628829154856,0.012107763128010467,0.004381761482115321,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45226688025158657,4.421909493767332
s2_price_tilt,ips,comparative,1002,0.004050033332769064,-0.0002184321931308717,-0.005350332756832342,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4544859087925078,4.386602430750223
s2_price_tilt,ips,absolute,1002,0.05285003333276907,0.010181567806869128,0.0053396692299977335,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4544859087925078,4.386602430750223
s2_price_tilt,snips,comparative,1002,0.004545077432538305,-0.000123061864081982,-0.005300316293637593,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4544859087925078,4.386602430750223
s2_price_tilt,snips,absolute,1002,0.05334507743253831,0.010276938135918018,0.0053896856931924825,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4544859087925078,4.386602430750223
s2_price_tilt,ips,comparative,1003,0.012553369381744013,0.0027574140161987035,-0.00492581466103766,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4604678638669314,4.455203654866472
s2_price_tilt,ips,absolute,1003,0.06845336938174401,0.013757414016198703,0.0057446945173825,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4604678638669314,4.455203654866472
s2_price_tilt,snips,comparative,1003,0.011316246282738106,0.002508783235628741,-0.005029635617527813,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4604678638669314,4.455203654866472
s2_price_tilt,snips,absolute,1003,0.0672162462827381,0.01350878323562874,0.0056408735608923476,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4604678638669314,4.455203654866472
s2_price_tilt,ips,comparative,1004,0.009960238316111064,0.0006548490876965522,-0.004648289119646809,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46059555960833476,4.356137346493348
s2_price_tilt,ips,absolute,1004,0.059160238316111065,0.010354849087696552,0.00469961732291553,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46059555960833476,4.356137346493348
s2_price_tilt,snips,comparative,1004,0.008989394481421428,0.0004849217567379476,-0.004725411772178629,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46059555960833476,4.356137346493348
s2_price_tilt,snips,absolute,1004,0.05818939448142143,0.010184921756737948,0.00462249467038371,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46059555960833476,4.356137346493348
s2_price_tilt,ips,comparative,1005,0.01016737614707381,0.0010778836861034483,-0.00431439504725974,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45861763514305776,4.415119182803338
s2_price_tilt,ips,absolute,1005,0.06006737614707381,0.010077883686103448,0.004069378261404577,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45861763514305776,4.415119182803338
s2_price_tilt,snips,comparative,1005,0.009575073480065893,0.0009785093207164992,-0.0043545217142110714,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45861763514305776,4.415119182803338
s2_price_tilt,snips,absolute,1005,0.05947507348006589,0.009978509320716498,0.0040292515944532455,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45861763514305776,4.415119182803338
s2_price_tilt,ips,comparative,1006,0.010093936534885668,0.0007747094708558042,-0.004883273454201535,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45607661047507037,4.394347874370814
s2_price_tilt,ips,absolute,1006,0.060393936534885666,0.010574709470855804,0.003963506555189498,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45607661047507037,4.394347874370814
s2_price_tilt,snips,comparative,1006,0.010367569914779877,0.000822621457719554,-0.004865315563771544,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45607661047507037,4.394347874370814
s2_price_tilt,snips,absolute,1006,0.060667569914779874,0.010622621457719554,0.00398146444561949,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45607661047507037,4.394347874370814
s2_price_tilt,ips,comparative,1007,0.010087464836908387,0.0017267884541946592,-0.003347621416567635,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4528214954384397,4.416125822542085
s2_price_tilt,ips,absolute,1007,0.060887464836908385,0.00992678845419466,0.003273718101757573,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4528214954384397,4.416125822542085
s2_price_tilt,snips,comparative,1007,0.011015003822632194,0.001878009782245704,-0.0032977507054814796,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4528214954384397,4.416125822542085
s2_price_tilt,snips,absolute,1007,0.06181500382263219,0.010078009782245705,0.0033235888128437282,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4528214954384397,4.416125822542085
s2_price_tilt,ips,comparative,1008,0.008713510840551476,0.0018646752176945287,-0.0038869929278229232,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4567117435898616,4.336556586361502
s2_price_tilt,ips,absolute,1008,0.05821351084055148,0.01066467521769453,0.00401182241804114,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4567117435898616,4.336556586361502
s2_price_tilt,snips,comparative,1008,0.009570867925974093,0.0020217424470988076,-0.0038279075999342483,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4567117435898616,4.336556586361502
s2_price_tilt,snips,absolute,1008,0.059070867925974095,0.010821742447098808,0.004070907745929815,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4567117435898616,4.336556586361502
s2_price_tilt,ips,comparative,1009,0.010897147497868138,0.0028840293909544613,-0.0028375506511375426,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45681389169781844,4.443306838607022
s2_price_tilt,ips,absolute,1009,0.05629714749786814,0.011484029390954461,0.004184197640861158,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45681389169781844,4.443306838607022
s2_price_tilt,snips,comparative,1009,0.010818791320608291,0.0028680455501630796,-0.0028433743517442206,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45681389169781844,4.443306838607022
s2_price_tilt,snips,absolute,1009,0.056218791320608294,0.01146804555016308,0.00417837394025448,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45681389169781844,4.443306838607022
s2_price_tilt,ips,comparative,1010,0.007225210989297667,0.0033741933630577203,-0.0018058078513136506,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45338377430100835,4.466125059316643
s2_price_tilt,ips,absolute,1010,0.05672521098929767,0.01087419336305772,0.003583738973034716,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45338377430100835,4.466125059316643
s2_price_tilt,snips,comparative,1010,0.007786545096463572,0.0034818008186519016,-0.001770344344318081,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45338377430100835,4.466125059316643
s2_price_tilt,snips,absolute,1010,0.057286545096463574,0.010981800818651901,0.0036192024800302857,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45338377430100835,4.466125059316643
s2_price_tilt,ips,comparative,1011,0.005666240253008777,0.002646433259687402,-0.003018507357322774,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4584931720336702,4.376749748867375
s2_price_tilt,ips,absolute,1011,0.055066240253008776,0.010146433259687402,0.003331947396804054,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4584931720336702,4.376749748867375
s2_price_tilt,snips,comparative,1011,0.006506221437185003,0.0028012070918117336,-0.002967681786026803,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4584931720336702,4.376749748867375
s2_price_tilt,snips,absolute,1011,0.055906221437185,0.010301207091811733,0.003382772968100025,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4584931720336702,4.376749748867375
s2_price_tilt,ips,comparative,1012,0.013012085614551527,0.0019547746861400487,-0.0031439047901906814,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4590556191199589,4.498575955758535
s2_price_tilt,ips,absolute,1012,0.06131208561455153,0.01075477468614005,0.0044727366831103,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4590556191199589,4.498575955758535
s2_price_tilt,snips,comparative,1012,0.012379778224908808,0.0018438614226320982,-0.0031900318209107962,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4590556191199589,4.498575955758535
s2_price_tilt,snips,absolute,1012,0.06067977822490881,0.010643861422632099,0.004426609652390185,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4590556191199589,4.498575955758535
s2_price_tilt,ips,comparative,1013,0.011724125568184945,0.0011228689717834531,-0.003961516802073704,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46052189920005876,4.433460156495793
s2_price_tilt,ips,absolute,1013,0.06082412556818494,0.010322868971783453,0.00447835266645445,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46052189920005876,4.433460156495793
s2_price_tilt,snips,comparative,1013,0.01114445845980238,0.0010244897916277442,-0.004004196474263499,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46052189920005876,4.433460156495793
s2_price_tilt,snips,absolute,1013,0.06024445845980238,0.010224489791627744,0.004435672994264656,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46052189920005876,4.433460156495793
s2_price_tilt,ips,comparative,1014,0.005324692545427764,7.081930985376045e-05,-0.005081950653728231,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4517277328423791,4.461737358743037
s2_price_tilt,ips,absolute,1014,0.053524692545427764,0.009170819309853761,0.004173034901458775,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4517277328423791,4.461737358743037
s2_price_tilt,snips,comparative,1014,0.006091086037032949,0.00020213171722151604,-0.0050221990393494115,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4517277328423791,4.461737358743037
s2_price_tilt,snips,absolute,1014,0.05429108603703295,0.009302131717221516,0.0042327865158375945,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4517277328423791,4.461737358743037
s2_price_tilt,ips,comparative,1015,0.004243480278845947,-0.0009344981547118082,-0.006411699348484467,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564065314706265,4.442961569191563
s2_price_tilt,ips,absolute,1015,0.054543480278845945,0.009765501845288191,0.004540923326580565,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564065314706265,4.442961569191563
s2_price_tilt,snips,comparative,1015,0.004174192655116482,-0.000946903458039109,-0.006417467770030506,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564065314706265,4.442961569191563
s2_price_tilt,snips,absolute,1015,0.05447419265511648,0.00975309654196089,0.004535154905034526,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4564065314706265,4.442961569191563
s2_price_tilt,ips,comparative,1016,0.007669482994507738,0.0012221136864301284,-0.003796817984269144,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4587085136477842,4.499415811877947
s2_price_tilt,ips,absolute,1016,0.056769482994507736,0.009022113686430128,0.003521498390796226,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4587085136477842,4.499415811877947
s2_price_tilt,snips,comparative,1016,0.0077061573615619244,0.001227942175461334,-0.0037945430168438233,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4587085136477842,4.499415811877947
s2_price_tilt,snips,absolute,1016,0.05680615736156192,0.009027942175461334,0.003523773358221547,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4587085136477842,4.499415811877947
s2_price_tilt,ips,comparative,1017,0.009242860584256912,0.0002888844271194749,-0.0038808297003794954,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.453809401131849,4.440646185601148
s2_price_tilt,ips,absolute,1017,0.054842860584256914,0.009088884427119475,0.0040612829027390175,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.453809401131849,4.440646185601148
s2_price_tilt,snips,comparative,1017,0.009721112087964112,0.0003681431054229668,-0.0038454137021160344,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.453809401131849,4.440646185601148
s2_price_tilt,snips,absolute,1017,0.055321112087964114,0.009168143105422967,0.0040966989010024785,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.453809401131849,4.440646185601148
s2_price_tilt,ips,comparative,1018,0.011949646520623011,0.003062217645798686,-0.002572348327568326,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46448055115742737,4.466402553535184
s2_price_tilt,ips,absolute,1018,0.06324964652062301,0.011762217645798686,0.0038908266268207143,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46448055115742737,4.466402553535184
s2_price_tilt,snips,comparative,1018,0.010396110516791332,0.002773314393324469,-0.0026679146995868966,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46448055115742737,4.466402553535184
s2_price_tilt,snips,absolute,1018,0.06169611051679133,0.011473314393324469,0.0037952602548021437,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46448055115742737,4.466402553535184
s2_price_tilt,ips,comparative,1019,0.005938256081371912,0.0014587847940741236,-0.0033630793078330253,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45773421013898996,4.325638596927143
s2_price_tilt,ips,absolute,1019,0.05313825608137191,0.010158784794074123,0.004460816580321902,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45773421013898996,4.325638596927143
s2_price_tilt,snips,comparative,1019,0.00629113500152375,0.0015262469441811623,-0.003333456052311637,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45773421013898996,4.325638596927143
s2_price_tilt,snips,absolute,1019,0.05349113500152375,0.010226246944181162,0.00449043983584329,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45773421013898996,4.325638596927143
s2_price_tilt,ips,comparative,1020,0.01115856374828448,0.0009321479918482003,-0.00437637285530909,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4598771657474783,4.331529217802345
s2_price_tilt,ips,absolute,1020,0.06375856374828448,0.0104321479918482,0.004322646143879006,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4598771657474783,4.331529217802345
s2_price_tilt,snips,comparative,1020,0.010643036239674004,0.000847797608973742,-0.0044113241287718425,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4598771657474783,4.331529217802345
s2_price_tilt,snips,absolute,1020,0.063243036239674,0.010347797608973742,0.004287694870416254,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4598771657474783,4.331529217802345
s2_price_tilt,ips,comparative,1021,0.01173741765974036,0.0010546634378132778,-0.005602828352312941,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45936679564087907,4.248459598519652
s2_price_tilt,ips,absolute,1021,0.06463741765974036,0.012154663437813278,0.0050347757321980565,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45936679564087907,4.248459598519652
s2_price_tilt,snips,comparative,1021,0.011329800777078708,0.000978013624134088,-0.005634578686146858,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45936679564087907,4.248459598519652
s2_price_tilt,snips,absolute,1021,0.06422980077707871,0.012078013624134088,0.005003025398364139,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45936679564087907,4.248459598519652
s2_price_tilt,ips,comparative,1022,0.008407560907914113,0.00160911872524812,-0.002938490984763852,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4541138006088102,4.391544305087588
s2_price_tilt,ips,absolute,1022,0.05800756090791411,0.00880911872524812,0.003303946279283407,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4541138006088102,4.391544305087588
s2_price_tilt,snips,comparative,1022,0.00961260968771517,0.0017921193135306494,-0.0028698548213040723,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4541138006088102,4.391544305087588
s2_price_tilt,snips,absolute,1022,0.05921260968771517,0.00899211931353065,0.0033725824427431866,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4541138006088102,4.391544305087588
s2_price_tilt,ips,comparative,1023,0.009100575977222802,0.001043930083610877,-0.004034789283313008,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4605176195811105,4.43070925267992
s2_price_tilt,ips,absolute,1023,0.0565005759772228,0.008943930083610878,0.003945004228883198,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4605176195811105,4.43070925267992
s2_price_tilt,snips,comparative,1023,0.008600304771737365,0.000964738135434821,-0.004069719405477146,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4605176195811105,4.43070925267992
s2_price_tilt,snips,absolute,1023,0.05600030477173736,0.008864738135434822,0.00391007410671906,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4605176195811105,4.43070925267992
s2_price_tilt,ips,comparative,1024,0.0051500880993066225,0.00020289442075817343,-0.0042297030012402115,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4566731790369257,4.328511497947848
s2_price_tilt,ips,absolute,1024,0.05375008809930662,0.009102894420758173,0.0039047253667130336,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4566731790369257,4.328511497947848
s2_price_tilt,snips,comparative,1024,0.00535847631678938,0.00023818619439714556,-0.0042145644444916966,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4566731790369257,4.328511497947848
s2_price_tilt,snips,absolute,1024,0.05395847631678938,0.009138186194397145,0.0039198639234615485,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4566731790369257,4.328511497947848
s2_price_tilt,ips,comparative,1025,0.009110455185112956,0.0010577884940807056,-0.0038214588186538155,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4635870701974782,4.375052002171135
s2_price_tilt,ips,absolute,1025,0.05621045518511296,0.011557788494080706,0.0054433282993477635,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4635870701974782,4.375052002171135
s2_price_tilt,snips,comparative,1025,0.008674281322928044,0.0009681040176042609,-0.003863697180176562,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4635870701974782,4.375052002171135
s2_price_tilt,snips,absolute,1025,0.05577428132292805,0.011468104017604262,0.005401089937825017,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.4635870701974782,4.375052002171135
s2_price_tilt,ips,comparative,1026,0.0167883928116938,0.0029068560106515727,-0.002276337568177739,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45632582418803325,4.378049543846937
s2_price_tilt,ips,absolute,1026,0.0644883928116938,0.010406856010651572,0.0032980516543127366,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45632582418803325,4.378049543846937
s2_price_tilt,snips,comparative,1026,0.017062262673308105,0.0029510519363245766,-0.0022623313740274074,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45632582418803325,4.378049543846937
s2_price_tilt,snips,absolute,1026,0.0647622626733081,0.010451051936324576,0.0033120578484630682,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45632582418803325,4.378049543846937
s2_price_tilt,ips,comparative,1027,0.0037330378717042798,0.0008575031407094431,-0.004172302510992642,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45866076128714894,4.462645660930971
s2_price_tilt,ips,absolute,1027,0.05283303787170428,0.009557503140709443,0.004572426980625862,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45866076128714894,4.462645660930971
s2_price_tilt,snips,comparative,1027,0.0038763830316122447,0.0008834342980158384,-0.004159896726598852,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45866076128714894,4.462645660930971
s2_price_tilt,snips,absolute,1027,0.05297638303161224,0.009583434298015838,0.004584832765019652,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45866076128714894,4.462645660930971
s2_price_tilt,ips,comparative,1028,0.0066268985152871385,0.0016144614995980116,-0.003612663647600785,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46135044446480394,4.388867767169629
s2_price_tilt,ips,absolute,1028,0.05492689851528714,0.010814461499598011,0.0043084425989270035,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46135044446480394,4.388867767169629
s2_price_tilt,snips,comparative,1028,0.005873551036411087,0.0014661362249812973,-0.003671755903990986,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46135044446480394,4.388867767169629
s2_price_tilt,snips,absolute,1028,0.05417355103641109,0.010666136224981297,0.004249350342536803,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.46135044446480394,4.388867767169629
s2_price_tilt,ips,comparative,1029,0.0119661308257017,0.0022989196693613857,-0.0033641968003135566,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.45721804865458004,4.438940731902781
