source_axis,knob_name,knob_value,seed,estimator,variant,ess_ratio_raw,max_weight_raw,support_proxy,rel_err,gate,large_err
01,n,250,1023,dr,,0.8260541861651438,2.122090208128372,0.0,0.04265386736742037,trust,False
01,n,250,1023,switch_dr,,0.8260541861651438,2.122090208128372,0.0,0.022472703218247667,trust,False
01,n,250,1023,dros,,0.8260541861651438,2.122090208128372,0.0,0.03680187403713992,trust,False
01,n,250,1024,dm,,0.8225311458524455,2.5686540679975085,0.0,0.029101905939182448,trust,False
01,n,250,1024,ips,,0.8225311458524455,2.5686540679975085,0.0,0.04854370236670425,trust,False
01,n,250,1024,snips,,0.8225311458524455,2.5686540679975085,0.0,0.06169512769750194,trust,False
01,n,250,1024,clipped_ips,,0.8225311458524455,2.5686540679975085,0.0,0.08015323775500711,trust,False
01,n,250,1024,dr,,0.8225311458524455,2.5686540679975085,0.0,0.07558446392374292,trust,False
01,n,250,1024,switch_dr,,0.8225311458524455,2.5686540679975085,0.0,0.07396436504998113,trust,False
01,n,250,1024,dros,,0.8225311458524455,2.5686540679975085,0.0,0.061486262413306285,trust,False
01,n,250,1025,dm,,0.8104279012332639,2.4550260034875584,0.0,0.03262565431320987,trust,False
01,n,250,1025,ips,,0.8104279012332639,2.4550260034875584,0.0,0.09635400307386421,trust,False
01,n,250,1025,snips,,0.8104279012332639,2.4550260034875584,0.0,0.08057836956383668,trust,False
01,n,250,1025,clipped_ips,,0.8104279012332639,2.4550260034875584,0.0,0.13656641790667698,trust,True
01,n,250,1025,dr,,0.8104279012332639,2.4550260034875584,0.0,0.0749074130772735,trust,False
01,n,250,1025,switch_dr,,0.8104279012332639,2.4550260034875584,0.0,0.09131398485305285,trust,False
01,n,250,1025,dros,,0.8104279012332639,2.4550260034875584,0.0,0.08239442039057265,trust,False
01,n,250,1026,dm,,0.8175846735166605,2.483745463116694,0.0,0.020949793463597655,trust,False
01,n,250,1026,ips,,0.8175846735166605,2.483745463116694,0.0,0.011986726011931592,trust,False
01,n,250,1026,snips,,0.8175846735166605,2.483745463116694,0.0,0.009466745935785125,trust,False
01,n,250,1026,clipped_ips,,0.8175846735166605,2.483745463116694,0.0,0.011911211285381588,trust,False
01,n,250,1026,dr,,0.8175846735166605,2.483745463116694,0.0,0.01958409033572801,trust,False
01,n,250,1026,switch_dr,,0.8175846735166605,2.483745463116694,0.0,0.013205581683686882,trust,False
01,n,250,1026,dros,,0.8175846735166605,2.483745463116694,0.0,0.021947804666477368,trust,False
01,n,250,1027,dm,,0.8213920251450298,2.3051631720145283,0.0,0.02581889016286499,trust,False
01,n,250,1027,ips,,0.8213920251450298,2.3051631720145283,0.0,0.005457307337891223,trust,False
01,n,250,1027,snips,,0.8213920251450298,2.3051631720145283,0.0,0.023903453791076557,trust,False
01,n,250,1027,clipped_ips,,0.8213920251450298,2.3051631720145283,0.0,0.024975609065109317,trust,False
01,n,250,1027,dr,,0.8213920251450298,2.3051631720145283,0.0,0.04267172267014847,trust,False
01,n,250,1027,switch_dr,,0.8213920251450298,2.3051631720145283,0.0,0.059825022616407125,trust,False
01,n,250,1027,dros,,0.8213920251450298,2.3051631720145283,0.0,0.035729234215077815,trust,False
01,n,250,1028,dm,,0.825996407513114,2.0137121745467867,0.0,0.038333609636828005,trust,False
01,n,250,1028,ips,,0.825996407513114,2.0137121745467867,0.0,0.04033349509928148,trust,False
01,n,250,1028,snips,,0.825996407513114,2.0137121745467867,0.0,0.04967644242209747,trust,False
01,n,250,1028,clipped_ips,,0.825996407513114,2.0137121745467867,0.0,0.06044228183681279,trust,False
01,n,250,1028,dr,,0.825996407513114,2.0137121745467867,0.0,0.062183751957580996,trust,False
01,n,250,1028,switch_dr,,0.825996407513114,2.0137121745467867,0.0,0.0681106658814441,trust,False
01,n,250,1028,dros,,0.825996407513114,2.0137121745467867,0.0,0.057484006677409424,trust,False
01,n,250,1029,dm,,0.8297143566929505,2.2461226769918614,0.0,0.040907447570037725,trust,False
01,n,250,1029,ips,,0.8297143566929505,2.2461226769918614,0.0,0.02126363596795079,trust,False
01,n,250,1029,snips,,0.8297143566929505,2.2461226769918614,0.0,0.015509795045881115,trust,False
01,n,250,1029,clipped_ips,,0.8297143566929505,2.2461226769918614,0.0,0.04435008638852567,trust,False
